"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"713","Thanasis Provatas","Elofssonhallen",1,5,"Sävar IK",1
"714","Thanasis Provatas","Midgårdshallen",1,5,"Sävar IK",1
"715","Thanasis Provatas","Midgårdshallen",1,5,"Umeå City IBF",1
"716","Thanasis Provatas","Storsjöhallen",2,5,"Spöland Vännäs IF",1
"717","Thanasis Provatas","Storsjöhallen",2,5,"Team Thorengruppen SK",1
"718","Thanasis Provatas","Storsjöhallen",2,5,"Holmsund City IBC",1
"719","Thanasis Provatas","Storsjöhallen",2,5,"Holmsund City IBC",1
"720","Thanasis Provatas","Vännäsby Sporthall",1,5,"Sävar IK",1
"721","Thanasis Provatas","Vännäsby Sporthall",1,5,"Spöland Vännäs IF",1
"722","Tilde Wikström","Sjöfruhallen",1,1,"Gimonäs Umeå IF/Vit",1
"723","Tilde Wikström","Sjöfruhallen",1,1,"Täfteå IK/F06",1
"724","Tim Marklund","Balderhallen B",2,7,"Skellefteå IBK F06-07",1
"725","Tim Marklund","Balderhallen B",2,7,"Gamla Stan IBK F0708",1
"726","Tim Marklund","Balderhallen B",2,7,"Byske IF F08",1
"727","Tim Marklund","Balderhallen B",2,7,"Skellefteå IBS F06-07",1
"728","Tim Marklund","Eddahallen",3,7,"Bureå IF 06-07",2
"729","Tim Marklund","Eddahallen",3,7,"Boliden FFI F07",3
"730","Tim Marklund","Eddahallen",3,7,"Kågedalens AIF F06",1
"731","Tim Marklund","Örjanshallen",2,7,"Clemensnäs IF F 05-06",1
"732","Tim Marklund","Örjanshallen",2,7,"Skellefteå IBS F06-07",1
"733","Tim Marklund","Örjanshallen",2,7,"Skellefteå IBK F06-07",1
"734","Tim Marklund","Örjanshallen",2,7,"Bureå IF 06-07",1
"735","Tony Cederholm","Liljahallen",1,1,"Ersboda SK",1
"736","Tony Cederholm","Liljahallen",1,1,"Spöland Vännäs IF",1
"737","Ulf Stödberg","Bråvallahallen",1,1,"Röbäcks IF",1
"738","Ulf Stödberg","Bråvallahallen",1,1,"Hörnefors IF",1
"739","Viktoria Nordqvist","Ersängshallen",1,2,"Sävar IK",1
"740","Viktoria Nordqvist","Ersängshallen",1,2,"Ersboda SK",1
"741","Viktoria Nordqvist","Sporthallen Musköten",1,2,"IBF Dalen/Södra",1
"742","Viktoria Nordqvist","Sporthallen Musköten",1,2,"IBF Dalen",1
"743","Wilda Berglund","Midgårdshallen",4,6,"IBF Dalen",2
"744","Wilda Berglund","Midgårdshallen",4,6,"Umeå City IBF",3
"745","Wilda Berglund","Midgårdshallen",4,6,"Hissjö SK/Vit",1
"746","Wilda Berglund","Midgårdshallen",4,6,"Vindelns IF",1
"747","Wilda Berglund","Midgårdshallen",4,6,"Hissjö SK/Grön",1
"748","Wilda Berglund","Vildmannahallen",2,6,"IBF Dalen/Södra",1
"749","Wilda Berglund","Vildmannahallen",2,6,"Vindelns IF",1
"750","Wilda Berglund","Vildmannahallen",2,6,"Hissjö SK/Grön",2
"751","Ville Hedsberg","Balderhallen B",2,2,"Boliden FFI F07",1
"752","Ville Hedsberg","Balderhallen B",2,2,"Skellefteå IBK F06-07",1
"753","Ville Hedsberg","Balderhallen B",2,2,"Boliden FFI F07",1
"754","Ville Hedsberg","Balderhallen B",2,2,"Gamla Stan IBK F0708",1
"755","William Johansson","Elofssonhallen",1,7,"Ersboda SK",1
"756","William Johansson","Elofssonhallen",1,7,"Röbäcks IF/F08",1
"757","William Johansson","Vildmannahallen",4,7,"IBF Dalen/Södra",1
"758","William Johansson","Vildmannahallen",4,7,"Sandåkerns SK",1
"759","William Johansson","Vildmannahallen",4,7,"Spöland Vännäs IF",1
"760","William Johansson","Vildmannahallen",4,7,"Team Thorengruppen SK",1
"761","William Johansson","Vildmannahallen",4,7,"Umeå City IBF",1
"762","William Johansson","Vildmannahallen",4,7,"Hissjö SK/Grön",1
"763","William Johansson","Vildmannahallen",4,7,"IBF Dalen",1
"764","William Johansson","Vildmannahallen",4,7,"Hissjö SK/Vit",1
"765","William Johansson","Ålidhemshallen",2,7,"IBF Dalen",1
"766","William Johansson","Ålidhemshallen",2,7,"Gimonäs Umeå IF",2
"767","William Johansson","Ålidhemshallen",2,7,"Gimonäs Umeå IF/F08",1
"768","Wilma Norberg","Midgårdshallen",3,4,"Hissjö SK/Grön",1
"769","Wilma Norberg","Midgårdshallen",3,4,"Hissjö SK/Vit",1
"770","Wilma Norberg","Midgårdshallen",3,4,"IBF Dalen",2
"771","Wilma Norberg","Midgårdshallen",3,4,"Umeå City IBF",2
"772","Wilma Norberg","Vildmannahallen",1,4,"Sandåkerns SK",1
"773","Wilma Norberg","Vildmannahallen",1,4,"Ersboda SK",1
"774","Wilma Sandgren","Ersängshallen",2,2,"Hissjö SK/Grön",1
"775","Wilma Sandgren","Ersängshallen",2,2,"Ersboda SK",2
"776","Wilma Sandgren","Ersängshallen",2,2,"Spöland Vännäs IF",1
"777","Yueshan Lidström","Ersängshallen",2,6,"Ersboda SK",2
"778","Yueshan Lidström","Ersängshallen",2,6,"Team Thorengruppen SK",1
"779","Yueshan Lidström","Ersängshallen",2,6,"Gimonäs Umeå IF/F08",1
"780","Yueshan Lidström","Sjöfruhallen",1,6,"Gimonäs Umeå IF",1
"781","Yueshan Lidström","Sjöfruhallen",1,6,"Hörnefors IF",1
"782","Yueshan Lidström","Sävaråhallen",1,6,"Sävar IK",1
"783","Yueshan Lidström","Sävaråhallen",1,6,"Vindelns IF",1
"784","Yueshan Lidström","Täftehallen",2,6,"Täfteå IK/F06",1
"785","Yueshan Lidström","Täftehallen",2,6,"Täfteå IK/F06",1
"786","Yueshan Lidström","Täftehallen",2,6,"Umeå City IBF",1
"787","Yueshan Lidström","Täftehallen",2,6,"Sävar IK",1
"788","Örjan Arvidsson","Balderhallen B",2,5,"Bureå IF 06-07",1
"789","Örjan Arvidsson","Balderhallen B",2,5,"Rönnskär Railcare IF F07-08",1
"790","Örjan Arvidsson","Balderhallen B",2,5,"Gamla Stan IBK F0708",1
"791","Örjan Arvidsson","Balderhallen B",2,5,"Kågedalens AIF F08",1
"792","Örjan Arvidsson","Campushallen",2,5,"Bureå IF 06-07",1
"793","Örjan Arvidsson","Campushallen",2,5,"Kågedalens AIF F07",1
"794","Örjan Arvidsson","Campushallen",2,5,"Kågedalens AIF F08",1
"795","Örjan Arvidsson","Campushallen",2,5,"Gamla Stan IBK F0708",1
"796","Örjan Arvidsson","Örjanshallen",1,5,"Gamla Stan IBK F0708",1
"797","Örjan Arvidsson","Örjanshallen",1,5,"Rönnskär Railcare IF F07-08",1
